"Geneid","SK7A-1","SK7A-2","SK7A-3","SK8A-1","SK8A-2","SK8A-3","Wi-1","Wi-2","Wi-3"
"ENSG00000231636",0,5,0,3,2,2,0,0,1
"ENSG00000272056",158,99,142,55,180,161,241,133,146
"ENSG00000229122",1,6,3,0,0,2,0,1,2
"ENSG00000272148",5,5,4,0,0,6,1,3,3
"ENSG00000228474",1144,1593,721,1091,837,1012,1417,766,904
"ENSG00000138080",71,52,100,110,110,74,74,117,115
"ENSG00000138030",374,477,260,282,347,453,429,407,383
"ENSG00000138028",198,264,201,215,197,197,236,266,214
"ENSG00000143994",20,78,32,63,43,40,39,26,33
"ENSG00000138073",1224,1138,856,727,773,1158,1483,822,1031
"ENSG00000186143",0,0,1,0,0,0,0,0,0
"ENSG00000163792",0,0,4,0,0,0,0,2,2
"ENSG00000236099",0,0,0,0,0,0,0,0,0
"ENSG00000138074",3754,3148,2400,2023,2340,3221,3700,1973,2067
"ENSG00000084774",6730,4146,5331,2970,3909,5045,6126,3118,3272
"ENSG00000115194",244,212,234,320,346,474,211,185,277
"ENSG00000163793",0,2,7,3,5,18,0,12,11
"ENSG00000138100",93,96,24,147,52,151,73,76,107
"ENSG00000163794",7,2,12,15,11,16,4,3,5
"ENSG00000115204",774,817,696,760,626,682,861,586,523
"ENSG00000236107",31,10,22,11,6,15,24,17,16
"ENSG00000169432",133,91,74,35,91,53,74,62,63
"ENSG00000283657",0,0,0,0,0,0,0,0,0
"ENSG00000138085",1368,1439,1370,1344,1631,1549,1748,1375,1348
"ENSG00000155755",556,626,397,434,421,553,575,359,391
"ENSG00000177917",980,667,1046,499,801,885,1086,781,874
"ENSG00000277701",0,5,2,4,0,1,0,0,4
"ENSG00000237837",0,0,0,0,0,0,0,0,0
"ENSG00000271351",0,0,0,0,0,0,0,0,0
"ENSG00000276050",0,0,0,0,0,0,0,0,0
"ENSG00000271015",0,0,0,0,0,0,0,0,0
"ENSG00000270252",0,0,0,0,0,0,0,0,0
"ENSG00000271569",0,0,0,0,0,0,0,0,0
"ENSG00000270450",0,0,0,0,0,0,0,0,0
"ENSG00000278537",0,0,0,0,0,0,0,0,0
"ENSG00000270187",0,0,0,0,0,0,0,0,0
"ENSG00000230606",0,2,4,2,6,4,0,5,2
"ENSG00000278766",0,0,1,3,0,0,0,0,0
"ENSG00000235833",0,0,0,0,0,0,0,0,0
"ENSG00000286036",0,0,0,0,0,0,0,0,0
"ENSG00000228970",0,0,0,0,0,0,0,0,0
"ENSG00000135940",1476,2200,1556,1883,1235,2044,2013,1076,1600
"ENSG00000115073",781,703,990,595,743,1016,729,730,840
"ENSG00000228486",18,10,25,10,36,22,9,37,20
"ENSG00000201806",0,0,1,2,4,0,0,0,2
"ENSG00000196912",40,34,39,26,47,51,13,41,43
"ENSG00000235584",0,0,0,0,0,0,0,0,0
"ENSG00000232931",52,63,78,63,80,74,15,70,55
"ENSG00000169554",5,7,15,9,7,26,5,6,15
"ENSG00000174501",23,27,32,10,30,24,18,23,32
"ENSG00000153086",10,15,10,13,2,20,12,11,18
"ENSG00000263783",0,0,0,0,0,0,0,0,0
"ENSG00000176601",0,2,0,0,0,0,0,2,0
"ENSG00000115839",1121,782,1081,642,757,1007,1235,807,683
"ENSG00000208308",0,0,0,0,0,0,0,0,0
"ENSG00000200283",0,0,0,0,0,0,0,0,0
"ENSG00000179270",0,0,0,0,0,0,0,0,0
"ENSG00000229224",0,0,0,0,0,0,0,0,0
"ENSG00000286963",0,0,0,0,0,0,0,0,0
"ENSG00000144152",27,10,53,9,27,26,17,11,23
"ENSG00000278962",3,0,8,2,9,12,2,2,0
"ENSG00000144161",196,186,282,149,203,213,186,230,135
"ENSG00000286545",8,0,1,0,14,4,12,5,0
"ENSG00000188177",56,64,228,100,198,106,91,211,90
"ENSG00000235258",0,0,2,0,0,0,0,0,0
"ENSG00000236555",0,0,0,0,0,0,0,0,0
"ENSG00000136546",4,3,5,2,4,2,0,4,2
"ENSG00000236634",0,0,0,0,0,0,0,0,0
"ENSG00000237843",0,0,0,0,0,0,0,1,0
"ENSG00000287524",0,0,0,0,0,0,0,0,0
"ENSG00000223890",0,0,0,0,0,0,0,0,0
"ENSG00000116117",139,49,117,75,227,149,110,422,117
"ENSG00000023228",117,77,104,163,91,112,123,76,119
"ENSG00000231955",0,4,4,7,2,2,2,5,3
"ENSG00000237580",0,0,0,0,0,0,0,0,0
"ENSG00000114942",142,227,158,114,174,132,212,146,220
"ENSG00000277502",0,0,0,0,0,0,0,0,0
"ENSG00000281780",0,0,0,0,0,1,0,0,0
"ENSG00000207047",0,0,0,0,0,0,0,0,0
"ENSG00000207406",0,0,0,0,0,0,0,0,0
"ENSG00000183671",0,2,0,0,2,0,1,4,0
"ENSG00000279220",0,0,0,0,0,0,0,0,0
"ENSG00000222496",0,0,0,0,0,0,0,0,0
"ENSG00000159186",0,0,0,0,0,0,0,0,0
"ENSG00000224070",0,0,0,0,0,0,0,0,0
"ENSG00000252716",0,0,0,0,0,0,0,0,0
"ENSG00000204186",10,9,10,4,18,12,14,10,4
"ENSG00000180105",0,0,0,0,0,0,0,0,0
"ENSG00000234491",0,0,0,0,0,0,0,0,0
"ENSG00000138356",306,208,348,88,215,190,264,162,136
"ENSG00000284084",0,0,0,0,0,0,0,0,0
"ENSG00000201737",0,0,0,0,0,0,0,0,0
"ENSG00000230408",582,197,223,117,161,337,501,191,230
"ENSG00000082153",6606,4209,2254,2396,1935,4300,6714,2245,3107
"ENSG00000115295",12,10,11,4,9,14,5,16,4
"ENSG00000163464",0,0,0,0,0,0,0,0,0
"ENSG00000224159",0,0,0,0,0,0,0,0,0
"ENSG00000163466",3895,3859,2688,2309,2721,2833,4253,2831,2400
"ENSG00000261338",6,6,6,6,4,10,7,6,2
"ENSG00000179921",10,12,3,4,0,2,6,4,0
"ENSG00000127837",3279,3093,2139,2211,1839,3034,3215,1785,2129
"ENSG00000135926",491,525,606,299,509,467,641,620,438
"ENSG00000284173",0,0,0,0,0,0,0,0,0
"ENSG00000237281",1,0,0,0,0,0,0,0,0
"ENSG00000278524",0,0,0,0,0,0,0,0,0
"ENSG00000230580",0,0,0,0,0,0,0,0,0
"ENSG00000018280",2,0,0,6,6,0,1,2,8
"ENSG00000144579",546,449,470,462,411,538,536,336,439
"ENSG00000273361",0,0,0,3,0,0,0,2,4
"ENSG00000199121",0,0,0,0,0,0,0,0,0
"ENSG00000127831",470,383,430,246,304,339,334,369,276
"ENSG00000127838",605,652,511,637,451,631,703,398,549
"ENSG00000158428",3,4,9,8,10,5,3,26,4
"ENSG00000172318",595,536,296,418,347,467,572,316,275
"ENSG00000228222",1,0,1,0,0,0,0,1,0
"ENSG00000238357",0,0,0,0,0,0,0,0,0
"ENSG00000214211",0,0,0,0,0,0,0,0,0
"ENSG00000235335",40,7,18,10,32,27,33,23,11
"ENSG00000230299",0,4,1,2,0,0,1,0,0
"ENSG00000246575",1,3,2,0,1,1,0,2,0
"ENSG00000152291",1870,1028,1632,851,1475,1551,1653,1517,1098
"ENSG00000239143",0,0,0,0,0,0,0,0,0
"ENSG00000270532",5,1,4,3,1,3,1,0,4
"ENSG00000042445",343,247,377,324,468,455,383,480,350
"ENSG00000115459",141,102,147,118,154,190,179,164,127
"ENSG00000271014",0,0,0,0,0,0,0,0,0
"ENSG00000273196",2,2,0,6,1,8,1,6,3
"ENSG00000042493",531,591,737,675,672,675,738,763,717
"ENSG00000286011",1,2,1,6,5,6,0,12,14
"ENSG00000229648",0,0,0,0,0,0,0,0,0
"ENSG00000168906",7151,6039,4474,3135,4785,7218,4072,4116,3985
"ENSG00000118640",277,291,192,413,287,333,413,238,309
"ENSG00000168899",38,39,52,39,44,51,44,59,39
"ENSG00000168894",632,833,541,825,512,775,751,493,666
"ENSG00000168890",378,450,328,373,392,486,289,288,224
"ENSG00000168883",2380,1816,1582,1576,1503,2083,2920,1386,1395
"ENSG00000168887",830,892,1096,825,789,960,944,796,866
"ENSG00000168878",0,2,0,0,0,0,0,0,0
"ENSG00000115523",0,0,8,2,14,2,0,5,6
"ENSG00000203363",0,0,0,0,1,0,0,0,0
"ENSG00000169507",0,0,0,0,0,0,0,0,0
"ENSG00000152292",3,6,10,11,10,8,6,7,11
"ENSG00000284407",0,0,2,0,0,0,0,0,0
"ENSG00000244384",0,0,0,0,0,0,0,0,0
"ENSG00000135930",2537,2270,1528,1591,1012,2140,2890,865,1516
"ENSG00000207456",0,0,0,0,0,0,0,0,0
"ENSG00000143942",272,307,147,146,116,171,246,198,123
"ENSG00000265452",3,16,0,6,2,9,1,2,1
"ENSG00000119737",40,10,17,5,16,19,11,10,10
"ENSG00000068878",3151,2060,1502,1409,1172,2345,3090,1332,1517
"ENSG00000068912",527,474,480,407,394,518,709,421,441
"ENSG00000283591",0,0,0,0,0,0,0,0,0
"ENSG00000152689",4,2,7,6,1,4,2,8,2
"ENSG00000119812",2106,1568,1014,1051,901,1784,2252,957,1239
"ENSG00000286415",8,11,8,0,3,5,1,3,4
"ENSG00000238038",0,1,0,0,0,0,0,0,1
"ENSG00000187999",0,3,1,2,0,1,2,1,0
"ENSG00000239649",0,0,0,0,0,0,0,0,0
"ENSG00000202382",0,0,0,0,0,0,0,0,0
"ENSG00000278590",0,0,0,0,0,0,0,1,0
"ENSG00000207207",0,0,0,0,0,0,0,0,0
"ENSG00000244399",0,0,0,0,0,0,0,0,0
"ENSG00000199936",0,0,0,0,0,0,0,0,0
"ENSG00000276281",0,0,0,0,0,0,0,0,0
"ENSG00000115486",1468,2039,1138,1180,1125,1580,1210,1123,933
"ENSG00000119771",165,122,97,65,143,119,163,122,151
"ENSG00000073737",0,0,2,0,2,6,0,0,1
"ENSG00000082438",66,30,85,30,102,67,82,83,61
"ENSG00000115607",0,0,0,0,0,0,0,0,0
"ENSG00000079150",61,89,102,67,57,66,92,82,63
"ENSG00000091409",5492,2600,4847,1768,3568,4268,4479,2983,2879
"ENSG00000226321",2,0,4,0,0,0,0,0,0
"ENSG00000115762",2363,1487,1681,817,1239,1664,2689,1150,1234
"ENSG00000123989",2551,1999,1510,2107,1796,2093,2645,1958,1713
"ENSG00000205795",6,3,8,9,24,16,2,44,14
"ENSG00000214842",14,2,14,10,6,6,2,14,0
"ENSG00000144057",488,349,261,147,179,254,629,216,187
"ENSG00000146205",115,39,93,32,60,96,45,56,42
"ENSG00000185038",2,4,3,2,0,0,0,2,0
"ENSG00000256977",0,0,0,0,1,0,0,2,0
"ENSG00000162972",308,357,243,235,254,270,386,262,190
"ENSG00000138101",639,510,517,510,509,581,700,547,453
"ENSG00000288958",14,22,10,8,3,6,4,4,9
"ENSG00000288900",0,0,0,0,0,0,0,0,0
"ENSG00000289035",0,0,0,0,0,0,0,0,0
"ENSG00000222032",0,0,0,0,0,0,0,0,0
"ENSG00000287849",0,0,0,0,0,0,0,0,0
"ENSG00000226363",0,0,0,0,0,0,0,0,0
"ENSG00000223751",7,6,13,6,2,15,23,12,17
"ENSG00000205054",0,2,4,2,8,0,6,9,2
"ENSG00000234028",20,10,55,26,69,32,27,48,32
"ENSG00000230838",0,0,0,2,0,0,0,0,0
"ENSG00000288866",0,0,0,0,0,2,0,1,0
"ENSG00000224568",0,0,0,0,0,0,0,0,0
"ENSG00000288786",2,0,0,0,0,0,0,0,0
"ENSG00000289389",0,0,0,0,0,0,0,0,0
"ENSG00000286481",0,0,0,0,0,0,0,0,0
"ENSG00000289136",0,1,0,0,0,0,6,5,9
"ENSG00000289349",4,2,0,4,4,4,2,0,0
"ENSG00000289157",0,0,0,0,0,0,0,0,0
"ENSG00000236106",10,7,22,2,24,22,21,37,37
"ENSG00000289374",0,0,0,0,0,0,0,0,0
"ENSG00000289429",2,0,0,0,0,2,0,0,0
"ENSG00000236790",4,0,6,3,0,6,0,1,2
"ENSG00000225649",0,0,4,0,0,0,0,2,0
"ENSG00000289413",0,0,0,0,0,0,0,0,0
"ENSG00000235597",2,2,4,3,2,0,2,1,3
"ENSG00000181798",15,19,51,14,45,28,22,59,26
"ENSG00000288791",0,0,0,0,0,0,0,0,1
"ENSG00000230695",0,2,0,4,6,0,2,0,4
"ENSG00000289077",0,0,0,0,0,0,0,0,0
"ENSG00000286081",0,0,0,0,0,0,0,0,0
"ENSG00000289026",69,28,72,39,54,90,57,32,56
"ENSG00000259439",2,8,76,6,3,25,84,12,27
"ENSG00000233611",12,9,61,19,42,10,42,38,25
"ENSG00000228857",6,7,6,6,8,2,6,1,2
"ENSG00000289533",1079,978,1031,1957,1880,2362,1083,1175,1247
"ENSG00000223734",2,6,0,0,0,5,0,2,4
"ENSG00000231908",22,14,40,10,27,24,19,29,22
"ENSG00000225439",281,295,236,244,266,287,243,172,183
"ENSG00000231689",67,89,105,95,118,186,169,172,165
"ENSG00000238217",0,0,0,0,0,0,0,0,0
"ENSG00000233766",0,2,4,0,0,0,4,0,0
"ENSG00000228496",10,10,6,30,6,6,14,6,18
"ENSG00000289555",4,2,26,4,22,3,2,12,10
"ENSG00000289261",0,0,2,2,15,7,2,0,2
"ENSG00000235997",10,4,6,18,4,4,8,0,8
"ENSG00000289463",15,0,6,6,2,6,0,6,22
"ENSG00000289003",0,0,0,2,0,4,0,2,4
"ENSG00000289498",0,0,0,0,0,0,0,0,0
"ENSG00000288994",0,3,7,2,0,1,0,0,0
"ENSG00000289534",0,0,0,0,0,0,0,0,0
"ENSG00000289272",4,14,6,3,2,5,2,12,4
"ENSG00000285373",0,0,2,0,2,1,0,6,0
"ENSG00000289488",0,2,2,2,3,3,0,0,0
"ENSG00000229941",0,0,0,0,1,0,0,0,0
"ENSG00000236664",0,0,0,0,0,0,0,0,0
"ENSG00000213962",0,0,0,0,0,0,0,0,0
"ENSG00000229744",0,0,0,0,0,0,0,0,0
"ENSG00000206788",0,0,0,0,0,0,0,0,0
"ENSG00000249909",0,0,0,0,0,0,0,0,0
"ENSG00000227241",0,0,0,0,0,0,0,0,0
"ENSG00000155636",183,204,195,140,167,223,222,179,162
"ENSG00000223096",0,0,0,0,0,0,0,0,0
"ENSG00000128655",4,6,20,0,2,4,9,2,7
"ENSG00000288948",0,0,0,0,0,0,0,0,0
"ENSG00000289167",0,0,0,0,0,0,0,0,0
"ENSG00000237751",0,0,0,0,0,0,0,0,0
"ENSG00000277764",0,0,0,0,0,0,0,0,0
"ENSG00000116035",0,0,2,0,0,0,0,2,0
"ENSG00000116039",0,0,0,0,0,0,0,0,0
"ENSG00000258881",0,1,0,0,0,2,0,0,2
"ENSG00000239322",0,0,0,0,0,0,0,0,0
"ENSG00000226186",0,0,0,0,0,0,0,0,0
"ENSG00000241159",0,0,0,0,0,0,0,0,0
"ENSG00000144031",7,8,10,7,9,6,9,17,6
"ENSG00000228384",40,19,26,10,50,34,34,52,25
"ENSG00000236469",0,0,0,0,0,0,0,0,0
"ENSG00000234485",0,0,0,0,0,0,0,0,0
"ENSG00000234896",0,0,0,0,0,0,0,0,0
"ENSG00000124357",599,615,536,542,617,735,482,574,478
"ENSG00000124370",82,110,130,99,131,106,53,113,94
"ENSG00000288065",8,1,17,2,4,3,2,5,3
"ENSG00000233870",0,0,0,0,1,0,0,0,0
"ENSG00000136699",4389,4254,3243,3342,2569,3655,3983,2626,3041
"ENSG00000289250",0,0,0,2,0,0,0,2,0
"ENSG00000200550",3,8,6,6,6,1,6,6,3
"ENSG00000162882",28,35,97,16,55,41,42,88,25
"ENSG00000289082",4,2,0,2,0,2,2,5,0
"ENSG00000226491",4,0,0,6,2,0,0,0,3
"ENSG00000232202",3,0,0,0,0,5,0,0,0
"ENSG00000162881",4,15,49,27,32,20,18,39,10
"ENSG00000227028",21,8,11,12,4,8,32,8,6
"ENSG00000235653",0,0,0,0,0,0,0,0,0
"ENSG00000289013",0,0,0,2,0,0,0,0,0
"ENSG00000285898",0,0,0,0,0,0,0,0,0
"ENSG00000287468",0,0,0,0,0,0,0,0,0
"ENSG00000233128",0,0,0,0,0,0,0,0,0
"ENSG00000231331",0,0,0,0,0,0,0,0,0
"ENSG00000232594",0,0,0,0,0,0,0,0,0
"ENSG00000233105",0,0,0,0,0,0,0,0,0
"ENSG00000224585",0,0,0,0,0,0,0,0,0
"ENSG00000233447",0,0,0,0,0,0,0,0,0
"ENSG00000235186",0,0,0,0,0,0,0,0,0
"ENSG00000277591",0,0,0,0,0,0,0,0,0
"ENSG00000233850",0,0,0,0,0,0,0,0,0
"ENSG00000172005",0,2,0,4,0,0,0,0,0
"ENSG00000231062",0,0,0,0,0,0,0,0,0
"ENSG00000287362",3,4,2,0,0,4,0,0,6
"ENSG00000275111",66,64,59,53,62,54,98,30,35
"ENSG00000275768",0,0,0,0,0,0,0,0,0
"ENSG00000155066",64,59,100,71,89,129,58,79,94
"ENSG00000235129",0,0,0,0,0,0,0,0,0
"ENSG00000115042",589,505,630,353,581,598,526,517,436
"ENSG00000248821",8,6,22,5,13,14,2,17,11
"ENSG00000233275",0,0,0,0,0,0,0,0,0
"ENSG00000227120",0,0,0,0,0,0,0,0,0
"ENSG00000115207",3554,2602,2185,1807,1759,2546,3514,1543,1867
"ENSG00000234818",228,217,113,117,100,146,190,119,99
"ENSG00000243819",3,7,5,9,4,4,2,6,9
"ENSG00000277446",0,0,0,0,0,0,0,0,0
"ENSG00000236162",0,0,0,0,0,0,2,0,0
"ENSG00000143882",4363,4700,2844,3471,2706,3547,4824,3056,2752
"ENSG00000239053",0,0,0,0,0,0,0,0,0
"ENSG00000272275",20,20,20,12,10,15,19,9,3
"ENSG00000143870",12078,10185,8702,7126,7818,9741,13815,8149,7544
"ENSG00000238962",0,0,0,0,0,0,0,0,0
"ENSG00000271952",0,0,0,0,0,3,0,2,0
"ENSG00000232056",0,0,0,0,0,0,0,0,0
"ENSG00000270488",0,0,0,0,0,0,0,0,0
"ENSG00000115761",1188,1043,671,737,526,768,1104,683,575
"ENSG00000135968",979,479,968,385,794,870,727,831,574
"ENSG00000214184",32,28,35,37,61,36,24,49,16
"ENSG00000228763",0,1,8,0,0,0,0,0,0
"ENSG00000233648",0,0,0,0,0,0,0,0,0
"ENSG00000235644",0,0,0,0,0,0,0,0,0
"ENSG00000163006",526,349,491,316,383,287,430,371,281
"ENSG00000227470",7,1,8,1,18,13,13,8,8
"ENSG00000169756",1009,675,705,556,626,732,1154,827,593
"ENSG00000118260",1403,853,1006,738,906,1047,1464,798,900
"ENSG00000144401",810,763,576,652,505,715,921,684,581
"ENSG00000223433",0,0,0,0,0,0,0,0,0
"ENSG00000224137",0,0,0,2,0,0,0,4,0
"ENSG00000199251",0,0,0,0,0,0,0,0,0
"ENSG00000213082",5,14,4,6,1,7,8,6,1
"ENSG00000200764",0,0,0,0,0,0,0,0,0
"ENSG00000163249",1192,813,815,503,698,817,1015,765,603
"ENSG00000272851",258,165,155,85,104,211,243,171,107
"ENSG00000284079",0,0,0,0,0,0,0,0,0
"ENSG00000163251",1633,906,2088,1135,1187,2051,1942,1623,1497
"ENSG00000185674",0,4,0,2,1,8,2,5,2
"ENSG00000222418",0,0,0,0,0,0,0,0,0
"ENSG00000287536",0,0,0,0,0,0,0,0,0
"ENSG00000242121",0,0,0,0,0,0,0,0,0
"ENSG00000252452",0,0,0,0,0,0,0,0,0
"ENSG00000199781",0,0,0,0,0,0,0,0,0
"ENSG00000182600",19,28,28,36,14,24,26,8,8
"ENSG00000289176",0,0,0,0,0,0,0,0,0
"ENSG00000223935",0,0,1,6,3,1,8,3,4
"ENSG00000237217",0,1,0,4,4,0,0,2,0
"ENSG00000119862",548,443,523,379,459,511,583,419,351
"ENSG00000223863",0,2,0,0,2,0,0,0,0
"ENSG00000283204",0,0,0,0,0,0,0,0,0
"ENSG00000252414",0,0,0,0,0,0,0,0,0
"ENSG00000233694",0,0,0,0,0,0,0,0,0
"ENSG00000179833",197,118,212,103,97,153,191,123,139
"ENSG00000226756",0,0,0,0,0,2,0,6,0
"ENSG00000227791",0,0,0,0,0,0,0,0,0
"ENSG00000288986",0,0,0,0,0,0,0,0,0
"ENSG00000231735",0,0,0,0,0,0,0,0,0
"ENSG00000236391",0,2,0,0,0,4,2,4,0
"ENSG00000115252",0,0,0,2,6,1,14,0,8
"ENSG00000264324",1264,969,1834,589,1648,1089,1579,1821,778
"ENSG00000188687",294,375,368,263,337,175,280,532,167
"ENSG00000152133",62,130,95,71,86,107,127,115,42
"ENSG00000229434",0,0,0,0,0,0,0,0,0
"ENSG00000236231",0,0,0,0,0,0,0,0,0
"ENSG00000283203",0,0,0,0,0,0,0,0,0
"ENSG00000252027",0,0,0,0,1,0,0,0,0
"ENSG00000207303",0,0,0,0,0,0,0,0,0
"ENSG00000235042",15,10,20,6,5,11,18,24,19
"ENSG00000232485",6,0,1,0,4,1,4,2,2
"ENSG00000241520",0,0,0,0,0,0,0,0,0
"ENSG00000197756",14331,20073,13576,15173,11046,15848,17035,11429,13515
"ENSG00000224391",0,0,0,0,0,1,0,0,0
"ENSG00000225794",0,0,0,0,0,0,0,0,0
"ENSG00000235444",0,0,0,0,0,0,1,0,0
"ENSG00000115457",5986,6955,8040,9261,6367,6565,6399,5014,6694
"ENSG00000115461",170,149,314,205,217,193,218,293,335
"ENSG00000237930",0,0,0,0,0,0,0,0,0
"ENSG00000222832",0,0,0,0,0,0,0,0,0
"ENSG00000234588",0,0,0,0,0,0,0,0,0
"ENSG00000231597",0,0,0,0,0,0,0,0,0
"ENSG00000118245",0,0,0,0,0,0,0,0,0
"ENSG00000223874",0,0,0,0,0,0,0,0,0
"ENSG00000237479",0,0,0,0,0,0,0,0,0
"ENSG00000236295",0,0,0,0,0,0,0,0,0
"ENSG00000287498",0,0,0,0,2,0,2,0,0
"ENSG00000289265",0,0,0,0,0,0,0,0,0
"ENSG00000279015",0,0,0,0,0,0,0,0,0
"ENSG00000230621",0,0,0,0,0,0,0,0,0
"ENSG00000144460",4,1,0,4,0,2,2,4,3
"ENSG00000119844",366,274,324,238,226,314,444,213,294
"ENSG00000204705",0,0,0,0,0,0,0,0,0
"ENSG00000277747",0,0,0,0,0,0,0,0,0
"ENSG00000234903",0,0,0,0,0,0,0,0,0
"ENSG00000144010",0,0,0,0,0,0,0,0,2
"ENSG00000233459",3,0,0,0,0,2,0,0,0
"ENSG00000233031",0,0,0,0,0,0,0,0,0
"ENSG00000178562",0,1,2,0,0,4,0,0,0
"ENSG00000224791",0,0,0,0,0,0,0,0,0
"ENSG00000213925",0,0,0,0,0,0,0,0,0
"ENSG00000206970",0,0,0,0,0,0,0,0,0
"ENSG00000144048",367,360,254,314,210,286,377,210,227
"ENSG00000237383",0,0,0,0,0,0,0,0,0
"ENSG00000227265",0,0,0,0,0,0,0,0,0
"ENSG00000213355",0,0,0,0,0,0,0,0,0
"ENSG00000234837",0,0,0,0,0,0,0,0,0
"ENSG00000235571",1,0,0,0,0,0,0,0,0
"ENSG00000064012",38,31,34,49,42,58,63,94,54
"ENSG00000289698",6,2,0,2,0,2,0,6,0
"ENSG00000222017",10,0,5,6,0,0,1,1,10
"ENSG00000247626",777,506,393,413,410,630,640,542,446
"ENSG00000152430",0,13,2,2,5,8,3,2,9
"ENSG00000286020",0,0,0,0,2,0,0,0,0
"ENSG00000237262",0,0,0,0,0,0,0,0,0
"ENSG00000227347",26,14,11,16,9,17,24,3,5
"ENSG00000003400",48,30,63,81,41,56,46,59,38
"ENSG00000121966",21,16,12,17,10,18,42,12,16
"ENSG00000279024",0,0,0,0,0,0,0,0,0
"ENSG00000230037",0,0,0,2,0,1,0,0,0
"ENSG00000273063",12,14,8,7,4,3,8,9,4
"ENSG00000233426",339,279,236,233,190,309,498,277,319
"ENSG00000225226",0,0,0,0,0,0,0,0,0
"ENSG00000226674",10,8,32,6,15,4,1,15,6
"ENSG00000234940",0,0,0,0,0,0,0,0,0
"ENSG00000276706",0,0,0,0,0,0,0,0,0
"ENSG00000235352",0,0,0,0,0,0,0,0,0
"ENSG00000268580",0,0,0,0,0,0,0,0,0
"ENSG00000235435",0,0,0,0,0,0,0,0,0
"ENSG00000214064",0,0,0,0,0,0,0,0,0
"ENSG00000225107",0,0,0,0,0,0,0,0,0
"ENSG00000286225",0,0,0,0,0,0,0,0,0
"ENSG00000226218",0,0,0,0,0,0,0,0,0
"ENSG00000234119",0,0,0,0,0,0,0,0,0
"ENSG00000233842",0,0,0,0,0,0,0,0,0
"ENSG00000279876",0,0,0,0,0,0,0,0,0
"ENSG00000251905",0,0,0,0,0,0,0,0,0
"ENSG00000230559",0,0,0,0,0,0,0,0,0
"ENSG00000227134",0,0,0,0,0,0,0,0,0
"ENSG00000198526",0,0,0,0,0,0,0,0,0
"ENSG00000231040",0,0,0,0,0,0,0,0,0
"ENSG00000271583",0,0,0,0,0,0,0,0,0
"ENSG00000287847",0,0,0,0,0,0,0,0,0
"ENSG00000207225",0,0,0,0,0,0,0,0,0
"ENSG00000207161",0,0,0,0,0,0,0,0,0
"ENSG00000202074",0,0,0,0,0,0,0,0,0
"ENSG00000253083",0,0,0,0,0,0,0,0,0
"ENSG00000257207",0,0,0,0,0,0,0,0,0
"ENSG00000256671",3,3,0,2,2,0,0,0,2
"ENSG00000231583",0,0,0,0,0,0,0,0,0
"ENSG00000183054",34,16,43,10,27,14,31,33,19
"ENSG00000226847",0,0,0,0,0,0,0,0,0
"ENSG00000229641",0,0,0,0,0,0,0,0,0
"ENSG00000115290",173,166,204,131,139,172,172,168,147
"ENSG00000115392",1220,1223,1190,1182,853,1130,1069,865,941
"ENSG00000163599",0,0,0,0,0,0,0,0,0
"ENSG00000252214",0,0,0,0,0,0,0,0,0
"ENSG00000115317",882,852,661,628,575,803,883,500,605
"ENSG00000115325",367,335,392,264,296,414,481,312,282
"ENSG00000213486",0,0,0,0,0,0,0,0,0
"ENSG00000227361",0,0,0,0,0,0,0,0,0
"ENSG00000229831",0,0,0,0,0,0,0,0,0
"ENSG00000170264",327,239,432,293,242,388,347,255,255
"ENSG00000230702",0,0,0,0,0,0,0,0,0
"ENSG00000277498",0,0,2,0,0,0,0,0,0
"ENSG00000115484",8461,7930,6856,4942,5575,7322,11056,6042,5654
"ENSG00000236498",970,1370,829,930,707,910,1372,830,680
"ENSG00000286360",1463,1018,1242,692,1091,1319,2077,1066,923
"ENSG00000278523",0,0,0,0,0,0,0,0,0
"ENSG00000289247",0,0,2,0,1,1,0,0,4
"ENSG00000136688",0,0,3,0,0,0,0,0,0
"ENSG00000236124",0,0,0,0,0,0,0,0,0
"ENSG00000232090",0,0,0,0,0,0,0,0,0
"ENSG00000136694",0,0,0,0,0,0,0,0,0
"ENSG00000136696",0,0,0,0,0,0,0,0,0
"ENSG00000136697",0,0,0,0,0,0,0,0,0
"ENSG00000201805",0,0,0,0,0,0,0,0,0
"ENSG00000136689",0,0,0,0,0,0,0,0,0
"ENSG00000144354",2145,1759,1763,1418,1296,1842,1478,953,1358
"ENSG00000136695",0,0,0,0,0,0,0,0,0
"ENSG00000227227",71,17,44,10,47,43,47,55,41
"ENSG00000144369",411,199,407,170,380,358,529,312,330
"ENSG00000138448",1235,633,924,592,857,1002,1309,1264,925
"ENSG00000283586",0,0,0,0,0,0,0,0,0
"ENSG00000285843",0,0,0,0,0,0,0,0,0
"ENSG00000114993",1028,910,860,645,819,1109,995,861,828
"ENSG00000238259",0,0,0,0,0,0,0,0,0
"ENSG00000198648",817,502,674,465,598,783,822,551,593
"ENSG00000115267",40,18,62,26,34,50,37,39,47
"ENSG00000180871",24,8,65,12,59,10,39,148,17
"ENSG00000188282",3,6,30,4,20,16,0,13,8
"ENSG00000214821",0,0,0,0,0,0,0,0,0
"ENSG00000213981",0,2,0,0,0,1,0,2,0
"ENSG00000275414",0,0,0,0,0,0,0,0,0
"ENSG00000222033",0,0,0,0,0,0,0,0,0
"ENSG00000204335",6,2,4,27,2,18,0,10,6
