Geneid,SK7A-SGN-1,SK7A-SGN-2,SK7A-SGN-3,SK7AC48-SGN-1,SK7AC48-SGN-2,SK7AC48-SGN-3,SK8A-SGN-1,SK8A-SGN-2,SK8A-SGN-3
ENSG00000214351,0,0,0,0,0,0,0,0,0
ENSG00000249186,0,1,2,0,0,0,0,0,3
ENSG00000250101,0,0,0,0,0,0,0,0,0
ENSG00000249684,5,1,8,4,0,0,10,1,2
ENSG00000280207,0,0,0,0,0,0,0,0,0
ENSG00000249129,0,0,0,0,0,0,0,0,0
ENSG00000175325,0,0,0,0,1,0,0,0,6
ENSG00000218227,0,0,0,0,0,0,0,0,0
ENSG00000145911,830,1322,215,651,564,645,1016,1726,1946
ENSG00000145916,2627,2954,1604,2102,1561,2036,2234,2335,2418
ENSG00000251211,0,2,0,0,2,0,0,0,0
ENSG00000244234,0,0,0,0,0,0,0,0,2
ENSG00000289390,6,3,7,8,14,2,13,2,12
ENSG00000197451,6567,3104,4080,3311,2399,2092,2432,2754,2573
ENSG00000175309,1164,1021,757,1176,1003,860,716,504,758
ENSG00000248791,0,0,0,2,0,0,0,0,2
ENSG00000250526,2,1,0,0,2,1,0,0,2
ENSG00000250182,193,147,152,92,111,212,141,55,86
ENSG00000286970,2,14,0,2,0,0,4,8,2
ENSG00000249485,139,113,59,48,96,62,42,63,82
ENSG00000264792,0,0,0,0,0,0,0,0,0
ENSG00000154124,601,664,615,416,630,468,258,420,478
ENSG00000253801,0,0,0,0,0,0,0,0,0
ENSG00000252108,0,0,0,0,0,0,0,0,0
ENSG00000213864,0,0,0,0,1,1,0,0,0
ENSG00000253787,0,0,0,0,0,0,0,0,0
ENSG00000145912,2750,2223,1531,1846,1363,1679,2128,2092,1951
ENSG00000289726,0,1,0,0,0,0,0,0,0
ENSG00000251623,0,0,0,0,0,0,0,0,0
ENSG00000135077,8,15,0,8,8,4,20,12,16
ENSG00000204677,3,0,2,21,0,5,3,8,2
ENSG00000145675,2799,3951,2070,2045,2866,2527,1336,2182,4450
ENSG00000145920,387,3509,911,1088,1147,2105,4129,5263,5662
ENSG00000289731,2,20,5,29,17,6,16,44,15
ENSG00000170234,680,501,275,342,406,315,273,425,615
ENSG00000049883,417,486,220,296,314,309,206,391,375
ENSG00000244061,0,0,0,0,1,0,0,0,2
ENSG00000251108,0,0,0,0,0,0,0,0,0
ENSG00000261269,0,0,0,0,0,0,0,0,0
ENSG00000178175,10,1,0,0,0,10,0,0,4
ENSG00000248371,0,14,0,6,2,26,1,5,13
ENSG00000211445,718,1665,2977,1852,1172,696,2122,1426,1058
ENSG00000145901,2643,1506,2822,1712,1475,1241,1433,1080,1134
ENSG00000254298,10,0,4,3,0,0,0,0,0
ENSG00000285420,1,0,0,4,0,0,0,0,0
ENSG00000198624,713,192,159,241,258,193,114,136,130
ENSG00000196743,2107,1092,1669,948,1284,773,723,1087,1094
ENSG00000186334,0,0,0,0,0,2,0,1,0
ENSG00000186335,4,0,0,0,0,0,0,0,0
ENSG00000270904,0,0,0,0,0,1,0,0,0
ENSG00000253472,0,0,0,0,0,0,0,0,0
ENSG00000271494,0,0,0,0,0,0,0,0,0
ENSG00000123643,534,1159,499,413,595,569,475,1308,1129
ENSG00000200227,0,0,0,0,0,0,0,0,0
ENSG00000196923,5832,7081,17135,13316,10604,7125,6425,3761,4425
ENSG00000272323,37,26,15,35,25,27,29,16,42
ENSG00000250140,0,0,0,0,0,0,0,0,0
ENSG00000241829,0,3,0,0,0,4,0,0,4
ENSG00000113456,901,883,642,530,534,476,387,542,628
ENSG00000113460,1085,306,398,393,280,279,225,308,359
ENSG00000153044,706,158,156,97,150,132,107,97,65
ENSG00000134056,328,247,226,309,285,210,214,318,243
ENSG00000287701,0,0,0,0,0,0,0,0,0
ENSG00000249856,0,0,4,0,0,0,0,0,0
ENSG00000196390,0,0,0,0,0,0,0,0,0
ENSG00000239517,0,0,0,0,0,0,0,0,0
ENSG00000182383,0,0,0,0,0,0,0,0,0
ENSG00000249157,0,0,0,0,0,0,0,0,0
ENSG00000176928,54,63,294,69,70,69,14,32,22
ENSG00000145700,17,10,2,14,7,6,4,12,16
ENSG00000152359,304,383,166,298,264,203,190,335,293
ENSG00000207333,0,0,0,0,0,0,0,0,0
ENSG00000251078,0,0,0,4,0,0,0,0,0
ENSG00000251419,0,0,0,0,0,0,0,0,0
ENSG00000249301,0,0,0,0,0,0,0,0,0
ENSG00000248684,0,0,0,0,0,0,0,0,0
ENSG00000228367,0,0,0,0,0,0,0,0,0
ENSG00000249777,0,0,0,0,0,0,0,0,0
ENSG00000251342,0,0,0,5,0,0,0,0,2
ENSG00000248127,10,76,40,103,30,38,39,79,64
ENSG00000122012,497,6709,1654,2487,1534,1905,1754,4474,5623
ENSG00000252833,0,0,0,0,0,0,0,0,0
ENSG00000251668,0,0,0,0,0,0,0,0,0
ENSG00000254893,47,59,48,28,52,39,20,45,43
ENSG00000249014,5,5,2,7,7,6,3,0,3
ENSG00000251107,0,0,0,0,0,0,0,0,0
ENSG00000250348,12,96,26,18,29,17,2,20,53
ENSG00000145703,1024,1112,856,798,1357,880,300,725,935
ENSG00000171643,2,0,2,0,0,0,0,0,0
ENSG00000252684,0,0,0,0,0,0,0,0,0
ENSG00000145708,262,1309,101,493,96,324,969,3829,1187
ENSG00000164252,343,365,196,362,306,212,195,386,441
ENSG00000285000,0,3,2,0,0,0,7,4,1
ENSG00000132846,623,1071,1207,1008,816,917,490,572,734
ENSG00000250615,197,256,360,330,216,308,193,177,185
ENSG00000238961,0,19,4,0,4,4,0,3,3
ENSG00000250802,88,167,107,125,91,106,49,91,93
ENSG00000284762,0,0,0,0,0,0,0,0,0
ENSG00000251566,0,0,0,0,0,0,0,0,0
ENSG00000113231,36,107,35,91,35,106,26,103,79
ENSG00000251400,16,5,4,8,10,7,1,4,8
ENSG00000164253,1358,1995,1495,1283,1341,1211,1309,2806,2356
ENSG00000244019,0,0,0,0,0,0,0,0,0
ENSG00000244363,22,30,25,11,21,5,21,14,12
ENSG00000171540,6,70,9,13,4,20,96,34,42
ENSG00000171530,2890,2088,1708,1980,1762,1398,2135,2865,2356
ENSG00000213763,19,22,22,26,27,16,26,17,13
ENSG00000133710,257,158,62,222,160,140,120,121,137
ENSG00000283288,0,0,0,0,0,0,0,0,0
ENSG00000184584,0,2,0,0,6,0,0,0,1
ENSG00000249689,0,0,0,0,0,0,0,0,0
ENSG00000249215,0,0,0,0,0,0,0,0,0
ENSG00000286403,13,6,0,0,2,0,0,0,0
ENSG00000207020,0,0,0,0,0,0,0,0,0
ENSG00000275506,0,5,0,0,2,0,0,0,0
ENSG00000272255,2,12,0,6,4,6,4,1,15
ENSG00000171604,3021,6208,3268,6942,5131,4667,5992,6176,5969
ENSG00000250635,73,54,69,45,36,45,15,32,42
ENSG00000131508,3390,3846,3225,3199,2839,2450,3405,4026,3388
ENSG00000113048,2589,2068,1316,1591,1315,1409,1095,1558,1502
ENSG00000153347,43,205,33,236,34,135,23,21,161
ENSG00000225165,0,0,0,1,0,0,0,0,0
ENSG00000212259,0,0,0,0,0,0,0,0,0
ENSG00000164291,253,204,279,201,278,193,88,231,203
ENSG00000178015,2,4,0,6,2,2,4,4,22
ENSG00000287581,126,322,90,80,170,120,75,152,349
ENSG00000145569,267,646,398,473,431,469,328,709,577
ENSG00000251366,0,0,0,0,0,0,0,0,0
ENSG00000251221,0,0,0,0,0,0,0,0,0
ENSG00000249655,2,4,0,0,0,1,0,0,1
ENSG00000152670,2,5,0,2,0,0,8,3,5
ENSG00000251368,0,0,0,0,0,0,0,0,0
ENSG00000199322,0,0,0,0,0,0,0,0,0
ENSG00000248854,0,0,0,0,0,0,0,0,0
ENSG00000164509,8,33,4,6,9,13,14,64,26
ENSG00000262211,1726,1120,1362,405,1032,638,110,450,574
ENSG00000264281,37,20,54,31,32,25,39,23,22
ENSG00000238326,0,0,0,0,2,0,0,0,0
ENSG00000134352,10590,5859,8079,3081,5643,2995,988,2935,3620
ENSG00000113492,6,0,0,0,0,0,4,2,4
ENSG00000250886,0,2,0,0,1,0,0,0,0
ENSG00000168724,1411,888,1027,835,866,610,388,683,852
ENSG00000164185,12,111,27,55,26,39,8,20,47
ENSG00000250803,0,5,4,0,0,0,0,0,0
ENSG00000248203,0,0,0,0,0,0,0,0,0
ENSG00000181751,1054,1142,262,571,555,666,440,974,1046
ENSG00000250567,0,0,0,0,2,0,0,0,0
ENSG00000145725,1658,2688,982,1169,1386,1343,810,2255,2763
ENSG00000244921,1,0,3,2,1,4,0,0,0
ENSG00000249119,11,9,2,11,10,8,13,17,7
ENSG00000248923,9,18,14,16,10,9,13,25,16
ENSG00000247627,73,71,62,80,60,80,84,131,92
ENSG00000198868,0,3,0,1,0,3,4,1,1
ENSG00000263963,2,2,1,1,0,0,0,0,0
ENSG00000249192,0,0,0,0,0,0,2,0,1
ENSG00000152705,2,8,4,10,3,6,3,13,20
ENSG00000069011,3198,16,359,63,12,20,36,18,7
ENSG00000224186,1691,1704,1295,1714,1408,1290,1297,1317,1548
ENSG00000277619,28,4,2,0,2,0,0,0,0
ENSG00000249082,73,0,0,2,1,0,0,0,0
ENSG00000248753,0,0,0,0,0,0,0,0,0
ENSG00000248482,0,0,0,0,0,0,0,0,0
ENSG00000250167,0,0,0,0,0,0,0,0,0
ENSG00000145832,54,8,20,28,19,13,21,22,24
ENSG00000181965,10,2,0,2,0,18,0,0,0
ENSG00000145824,790,95,70,374,148,68,302,220,269
ENSG00000251045,0,0,0,0,0,0,0,0,0
ENSG00000223539,0,0,0,0,0,0,0,0,0
ENSG00000265924,0,0,0,0,0,0,0,0,0
ENSG00000250378,4,0,2,14,3,6,0,0,4
ENSG00000288892,0,0,0,0,0,0,0,0,0
ENSG00000279047,1964,3267,3367,1856,1962,1661,1631,2458,3108
ENSG00000289752,0,0,0,0,0,1,0,0,2
ENSG00000011083,12,33,0,14,32,22,37,50,66
ENSG00000070808,137,366,45,223,193,220,378,525,667
ENSG00000055163,3577,12764,3947,5720,5381,6717,6700,11821,13299
ENSG00000213328,0,6,0,0,4,4,0,4,9
ENSG00000253869,0,1,0,0,6,1,0,0,0
ENSG00000272431,0,0,0,3,2,0,4,0,10
ENSG00000178187,67,89,51,55,69,58,33,65,104
ENSG00000254035,23,27,15,13,20,23,43,47,34
ENSG00000113262,18,14,9,12,13,12,35,24,24
ENSG00000254158,0,0,0,4,3,0,4,2,0
ENSG00000234284,89,158,65,120,65,80,69,102,158
ENSG00000177932,212,527,343,230,389,249,261,633,904
ENSG00000253144,79,147,104,123,125,60,178,253,212
ENSG00000087116,1566,475,1156,329,867,786,563,306,504
ENSG00000253979,0,0,0,0,0,0,0,0,0
ENSG00000253163,0,0,0,0,0,0,0,0,0
ENSG00000253617,0,0,0,0,0,0,0,0,0
ENSG00000250674,0,0,0,0,0,0,0,0,0
ENSG00000274716,0,0,0,0,0,0,0,0,0
ENSG00000253652,4,0,1,0,0,0,0,0,0
ENSG00000251545,0,0,0,0,0,0,0,0,0
ENSG00000253520,0,0,0,0,0,0,0,0,0
ENSG00000146067,1550,2113,1302,2305,1925,1584,1861,2012,2217
ENSG00000112851,1967,1852,2018,1353,1546,1147,442,721,1203
ENSG00000269961,3,7,4,5,8,8,8,10,8
ENSG00000252904,0,0,0,0,0,0,0,0,0
ENSG00000286314,2,0,0,0,0,0,0,0,2
ENSG00000285999,8,14,2,2,0,4,0,10,17
ENSG00000153914,1267,1334,979,998,1063,757,383,1083,1194
ENSG00000253744,60,87,86,53,84,48,18,56,87
ENSG00000248846,0,4,2,6,6,2,0,0,0
ENSG00000251983,0,0,0,0,0,0,0,0,0
ENSG00000068796,2299,3788,1438,1503,1745,1768,1746,4202,4125
ENSG00000113249,322,0,2,2,0,0,0,3,0
ENSG00000205838,41,68,18,89,42,53,27,43,56
ENSG00000198677,2566,3031,2328,1880,2460,2283,1138,2539,2719
ENSG00000251279,367,448,343,347,355,330,209,301,403
ENSG00000250198,0,6,16,0,0,2,2,0,2
ENSG00000245812,9,211,34,72,36,146,71,74,87
ENSG00000261360,4,14,1,14,3,2,4,4,16
ENSG00000278905,0,4,0,0,0,0,0,0,0
ENSG00000284336,0,0,0,0,0,0,0,0,0
ENSG00000287180,2,0,1,0,4,0,0,0,0
ENSG00000249353,1025,406,632,423,407,347,247,221,272
ENSG00000248483,2,0,0,0,0,0,0,0,0
ENSG00000272406,0,0,0,0,0,0,0,0,0
ENSG00000175745,2523,10209,6183,5735,6525,5905,6917,5873,5736
ENSG00000286713,0,2,0,0,0,0,0,0,0
ENSG00000285978,0,1,0,0,0,0,0,1,0
ENSG00000169131,179,267,230,235,215,158,217,286,386
ENSG00000274813,7,0,0,0,0,2,10,16,27
ENSG00000253725,0,0,0,0,0,0,0,0,0
ENSG00000278441,0,0,0,0,0,0,0,0,0
ENSG00000178338,270,257,141,198,228,128,152,253,344
ENSG00000206624,0,0,0,0,0,0,0,0,0
ENSG00000285891,0,0,0,0,0,0,0,0,0
ENSG00000242110,0,6,2,4,0,4,2,0,8
ENSG00000289791,0,0,0,0,0,0,0,0,0
ENSG00000274235,0,0,0,0,0,0,0,0,0
ENSG00000277866,0,0,0,0,0,0,0,0,0
ENSG00000197043,10593,11253,12476,10583,11241,10402,7057,5095,5900
ENSG00000249201,8,0,0,0,0,0,0,0,0
ENSG00000174358,10,2,0,2,0,0,0,0,0
ENSG00000164363,2,2,0,0,0,0,2,2,2
ENSG00000287486,15,0,0,0,0,0,0,0,0
ENSG00000164362,96,2,8,4,2,4,4,0,0
ENSG00000263670,0,0,0,0,0,0,0,0,0
ENSG00000049656,650,454,634,619,425,381,584,586,458
ENSG00000286388,0,2,0,4,0,0,0,0,0
ENSG00000250584,0,0,0,0,0,0,0,0,0
ENSG00000248951,0,0,0,0,0,0,0,0,0
ENSG00000279908,0,0,0,0,0,0,0,0,0
ENSG00000142319,0,2,0,0,0,0,0,0,0
ENSG00000153395,120,110,76,37,70,73,33,89,100
ENSG00000273742,1,0,0,0,0,0,0,0,4
ENSG00000251532,5,10,2,2,0,0,0,0,4
ENSG00000254335,0,0,0,0,0,0,0,0,0
ENSG00000172058,4,0,0,0,1,0,0,3,0
ENSG00000172062,4,2,0,0,0,0,0,0,2
ENSG00000285204,0,0,0,0,0,0,0,0,0
ENSG00000249437,2,2,2,2,0,0,0,0,0
ENSG00000145736,1,0,0,2,3,0,2,2,6
ENSG00000230847,0,0,0,0,0,0,0,0,0
ENSG00000251634,2,0,0,0,0,0,0,0,0
ENSG00000253900,0,0,0,0,0,0,0,0,0
ENSG00000289810,11,16,0,2,6,2,8,10,4
ENSG00000246214,404,191,142,159,126,159,87,112,146
ENSG00000289152,1,0,0,0,0,6,0,0,0
ENSG00000288957,0,0,0,0,0,0,0,0,0
ENSG00000249492,64,59,30,25,44,44,5,25,28
ENSG00000245556,188,480,203,441,187,281,272,305,450
ENSG00000280187,152,377,99,196,199,200,122,229,323
ENSG00000289535,1,2,6,0,0,0,19,8,2
ENSG00000286615,6,11,10,11,5,4,4,7,4
ENSG00000247877,0,2,0,3,6,7,2,3,0
ENSG00000251169,2,0,0,0,0,0,0,0,0
ENSG00000286193,9,20,0,6,9,5,11,15,21
ENSG00000254211,0,2,0,2,2,0,0,0,0
ENSG00000251365,10,3,8,0,7,2,7,15,27
ENSG00000272086,453,448,406,313,287,306,344,293,440
ENSG00000272070,24,42,3,36,34,42,24,44,60
ENSG00000287367,2,0,2,4,0,0,2,0,6
ENSG00000251131,17,20,2,43,9,22,30,48,34
ENSG00000250328,159,265,172,195,143,176,68,86,192
ENSG00000248664,322,247,355,263,292,240,114,234,252
ENSG00000289497,0,0,2,0,0,0,0,0,0
ENSG00000286638,8,2,2,6,2,14,0,0,0
ENSG00000245275,261,729,816,410,575,384,129,147,445
ENSG00000287263,12,53,0,27,6,24,36,30,49
ENSG00000250994,51,14,0,4,14,4,4,18,20
ENSG00000288764,57,24,22,35,22,31,24,18,4
ENSG00000289912,0,26,0,34,2,6,0,6,16
ENSG00000249364,3,0,0,6,10,0,4,0,0
ENSG00000289916,0,10,0,0,0,1,0,0,0
ENSG00000249572,163,218,122,130,89,93,47,134,197
ENSG00000289274,0,0,0,0,0,0,0,0,0
ENSG00000281327,10,17,10,4,2,13,8,12,21
ENSG00000289924,430,50,97,21,14,17,14,39,15
ENSG00000289839,0,0,2,2,8,2,0,3,4
ENSG00000249669,15,44,292,77,118,59,10,19,24
ENSG00000286753,20,26,22,22,18,15,4,25,21
ENSG00000288095,15,18,6,17,7,3,2,14,17
ENSG00000249743,0,0,0,0,0,0,0,0,0
ENSG00000272525,17,30,2,14,12,18,44,49,65
ENSG00000215068,3,6,45,14,43,34,6,8,3
ENSG00000289196,5,2,2,0,2,4,0,2,2
ENSG00000248884,0,0,0,0,0,0,0,0,0
ENSG00000250056,328,204,274,224,156,177,199,203,120
ENSG00000289493,3,0,0,0,2,2,0,0,0
ENSG00000250992,0,0,0,0,0,0,0,0,0
ENSG00000253736,2,7,1,12,0,2,5,2,12
ENSG00000287709,4,2,0,4,0,0,0,0,0
ENSG00000250072,2,0,0,0,0,0,0,0,0
ENSG00000289260,50,46,16,24,25,47,18,8,32
ENSG00000249335,0,0,0,0,0,0,0,0,4
ENSG00000227908,12,12,4,10,4,10,22,22,24
ENSG00000245526,69,303,46,322,383,401,860,992,1060
ENSG00000178722,0,17,1,2,8,6,10,60,24
ENSG00000288737,0,0,0,0,2,0,0,0,0
ENSG00000250786,690,560,973,892,715,467,246,204,266
ENSG00000289056,99,85,66,83,67,71,24,67,51
ENSG00000286656,0,2,0,0,2,0,4,2,0
ENSG00000231185,14,52,7,16,52,27,47,56,38
ENSG00000248309,0,9,4,38,21,16,4,9,6
ENSG00000288978,0,0,0,0,0,0,0,0,0
ENSG00000289970,39,42,75,17,33,16,31,16,37
ENSG00000237187,679,2414,1123,1234,1337,1252,1392,1422,1475
ENSG00000278970,304,123,212,177,141,159,66,47,83
ENSG00000177738,56,122,58,59,70,90,86,165,159
ENSG00000248455,10,0,0,0,0,6,2,0,0
ENSG00000245864,34,86,39,87,54,91,80,180,136
ENSG00000248898,84,13,68,18,109,19,0,1,7
ENSG00000271918,107,127,59,116,66,68,66,52,105
ENSG00000280780,249,459,106,218,214,193,194,425,478
ENSG00000247516,37,67,25,65,81,44,73,123,67
ENSG00000289458,0,0,0,0,0,0,0,0,0
ENSG00000248925,12,24,8,7,4,4,8,8,8
ENSG00000253965,0,8,0,8,6,6,2,10,8
ENSG00000288758,0,8,0,4,0,8,4,24,2
ENSG00000236882,0,0,1,0,2,10,4,0,8
ENSG00000251409,0,0,0,0,0,1,0,0,2
ENSG00000249637,66,132,64,80,34,60,112,157,229
ENSG00000290020,0,2,1,0,0,0,0,0,0
ENSG00000289112,4,15,10,10,11,10,6,8,18
ENSG00000248367,27,29,11,17,4,6,21,36,28
ENSG00000286062,0,0,0,0,0,2,0,4,0
ENSG00000289317,0,4,2,0,8,0,3,0,11
ENSG00000249746,2,0,0,0,6,0,0,0,0
ENSG00000290027,0,0,0,0,0,0,0,0,0
ENSG00000272523,52,35,16,59,12,52,24,26,36
ENSG00000247796,38,92,68,124,62,113,62,112,86
ENSG00000289155,29,8,1,2,16,4,10,4,4
ENSG00000250337,886,604,260,1342,1023,612,204,155,311
ENSG00000247121,103,322,44,156,82,179,116,174,271
ENSG00000290043,0,0,0,2,0,0,0,0,0
ENSG00000250981,0,0,0,0,0,0,0,0,0
ENSG00000259663,83,382,32,22,124,447,174,83,201
ENSG00000281357,26,44,11,26,20,28,10,17,32
ENSG00000290019,0,0,0,0,0,0,0,0,0
ENSG00000251257,2,0,0,0,0,0,0,0,0
ENSG00000245937,204,438,267,315,249,290,311,516,451
ENSG00000289075,94,14,19,16,37,14,12,12,0
ENSG00000247828,164,489,91,331,229,333,397,333,394
ENSG00000286961,0,0,0,0,0,0,0,0,0
ENSG00000288911,20,32,10,34,5,8,4,32,18
ENSG00000250155,5,17,0,10,8,8,0,2,0
ENSG00000224032,1280,1713,952,1500,987,1116,1108,1415,1474
ENSG00000238160,0,0,0,0,0,0,0,0,0
ENSG00000131732,595,288,329,369,273,255,193,332,269
ENSG00000172497,0,6,4,8,10,6,2,6,0
ENSG00000286721,0,9,0,10,6,2,10,19,23
ENSG00000145687,1467,2261,814,1450,1637,1570,1613,2093,2473
ENSG00000287938,2,0,0,2,4,0,0,0,0
ENSG00000249483,0,0,0,0,0,0,0,0,0
ENSG00000214857,4,1,0,0,2,0,0,2,1
ENSG00000113558,143,465,141,281,176,248,175,380,366
ENSG00000272772,0,0,0,0,0,0,0,0,0
ENSG00000113575,721,1393,682,782,687,798,842,1581,1400
ENSG00000273345,0,0,6,0,3,0,1,6,1
ENSG00000289088,2,35,5,10,11,21,30,22,18
ENSG00000206077,217,452,134,383,419,249,526,681,1000
ENSG00000288930,22,27,18,28,10,20,360,377,286
ENSG00000250749,0,0,0,0,0,0,0,0,0
ENSG00000161055,0,0,0,0,0,0,0,0,0
ENSG00000037280,328,285,130,99,92,153,149,251,295
ENSG00000251352,0,0,0,0,0,0,0,0,0
ENSG00000248717,0,0,0,0,0,0,0,0,0
ENSG00000236791,0,0,0,0,0,0,0,0,0
ENSG00000138829,10598,19428,72684,16732,19484,14610,2770,4195,8519
ENSG00000207290,0,0,0,0,0,0,0,0,0
ENSG00000250222,12,49,18,59,18,40,57,56,68
ENSG00000233937,294,485,194,386,308,224,188,311,436
ENSG00000248275,224,408,282,340,262,301,452,333,346
ENSG00000238035,33,51,23,31,46,17,23,65,87
ENSG00000274553,0,0,0,0,0,0,0,0,0
ENSG00000230178,0,0,0,0,0,0,0,0,0
ENSG00000269983,0,0,0,0,0,0,0,0,0
ENSG00000253333,1,1,0,0,0,1,1,0,1
ENSG00000196302,0,2,0,3,0,0,0,4,7
ENSG00000286577,1,0,0,0,0,0,0,0,0
ENSG00000254132,0,0,0,0,0,0,0,2,0
ENSG00000251544,0,0,0,2,0,4,2,8,0
ENSG00000251340,0,0,0,0,0,0,0,0,0
ENSG00000232578,0,2,2,0,2,0,0,0,0
ENSG00000270133,8,13,0,7,0,5,5,0,13
ENSG00000133302,429,284,182,386,211,174,120,209,226
ENSG00000249175,0,0,0,0,0,0,0,0,0
ENSG00000243806,0,0,0,0,0,0,0,0,0
ENSG00000276514,0,0,0,0,0,0,0,0,0
ENSG00000185261,99,142,59,79,71,60,27,67,94
ENSG00000113648,7245,6194,4919,6106,5460,5130,5154,5156,5470
ENSG00000280987,0,6,0,2,2,2,0,5,1
ENSG00000038382,3929,10305,3294,4452,5589,4824,4415,9469,10422
ENSG00000146013,296,40,90,29,44,105,65,75,36
ENSG00000177733,12170,10086,9849,7206,7757,7030,6981,8303,9607
ENSG00000226306,2,22,0,10,6,38,6,6,30
ENSG00000249807,0,0,0,0,2,0,0,0,0
ENSG00000280449,0,0,0,2,0,0,0,2,2
ENSG00000280368,0,0,0,0,0,0,0,0,0
ENSG00000260515,0,0,0,0,0,0,0,0,0
ENSG00000271998,0,0,0,0,0,0,0,0,0
ENSG00000272417,0,0,0,0,2,2,0,0,0
ENSG00000150756,228,243,209,299,283,199,143,237,301
ENSG00000248968,6,9,7,0,11,3,2,12,2
ENSG00000150753,10927,7446,5637,5400,4805,5993,5357,7837,6285
ENSG00000271980,1549,976,846,936,721,858,968,1280,937
ENSG00000271715,5,0,0,0,3,0,0,0,0
ENSG00000164237,390,436,447,500,740,620,302,356,543
ENSG00000252341,0,0,0,0,0,2,0,0,0
ENSG00000259802,118,119,82,90,59,81,108,94,148
ENSG00000252671,0,4,0,0,0,0,0,0,0
ENSG00000280369,0,2,0,0,0,0,2,5,2
ENSG00000145495,4759,10418,4488,5810,6003,5680,2936,7206,9205
ENSG00000250600,0,6,0,2,0,2,3,0,0
ENSG00000145491,31,264,36,299,42,151,54,54,142
ENSG00000277073,0,0,0,0,0,1,0,0,0
ENSG00000246016,8,2,0,4,0,9,0,0,2
ENSG00000244361,0,0,0,0,0,0,0,0,0
ENSG00000249166,0,0,0,0,0,0,0,0,0
ENSG00000249396,0,10,0,4,2,0,0,2,0
ENSG00000251250,0,0,0,0,0,0,0,0,0
ENSG00000290510,0,2,0,0,0,0,0,0,1
ENSG00000168967,0,0,0,0,0,0,0,0,0
ENSG00000290530,0,0,0,0,0,0,0,0,0
ENSG00000215158,0,0,0,0,0,0,0,0,0
ENSG00000290548,48,20,24,23,21,10,1,21,4
ENSG00000205449,0,0,0,0,0,0,0,0,0
ENSG00000290550,0,0,0,0,0,0,0,0,0
ENSG00000248477,0,0,0,0,0,0,0,0,0
ENSG00000290556,0,0,0,0,0,0,0,0,0
ENSG00000253203,0,0,0,0,0,0,0,0,0
ENSG00000290560,0,0,1,0,0,0,0,0,0
ENSG00000249444,0,0,0,0,0,0,0,0,0
ENSG00000290580,0,0,0,0,0,0,0,0,0
ENSG00000253798,0,0,0,0,0,0,0,0,0
ENSG00000290601,0,0,0,0,0,0,0,0,0
ENSG00000169040,0,0,0,0,0,0,0,0,0
ENSG00000290836,0,0,0,0,0,0,0,0,0
ENSG00000255622,0,0,0,0,0,0,0,0,0
ENSG00000290893,4,0,0,0,0,0,4,0,2
ENSG00000146001,0,0,0,0,0,0,0,0,0
ENSG00000290894,0,2,0,0,0,0,0,4,0
ENSG00000262096,0,0,4,0,0,3,0,0,0
ENSG00000290895,4,2,4,2,4,0,0,0,2
ENSG00000283559,0,0,0,0,0,0,0,0,0
ENSG00000290935,0,0,0,0,0,0,0,0,0
ENSG00000246596,10,59,6,26,48,45,7,16,22
ENSG00000253897,0,0,0,0,0,0,0,0,0
ENSG00000290991,0,0,0,0,0,0,0,0,0
ENSG00000250420,3,9,0,0,0,0,2,11,10
ENSG00000291019,60,25,13,38,24,19,375,440,538
ENSG00000185986,3,3,8,7,17,15,7,9,20
ENSG00000291055,184,209,93,217,211,183,317,313,424
ENSG00000188002,0,0,0,0,0,0,0,0,0
ENSG00000291079,44,32,10,55,31,80,40,74,50
ENSG00000183666,0,0,0,0,0,0,0,0,0
ENSG00000291102,10,14,3,12,0,11,0,2,5
ENSG00000170089,0,0,0,0,0,0,0,0,0
ENSG00000291113,2,0,0,0,0,0,0,1,0
ENSG00000197083,0,0,0,0,0,0,0,0,0
ENSG00000291115,13,0,0,0,0,0,2,10,10
ENSG00000250765,0,0,0,0,0,0,0,0,0
ENSG00000291218,0,0,0,0,0,0,0,0,0
ENSG00000226259,0,0,0,0,0,0,0,0,0
ENSG00000291220,0,2,0,0,1,4,0,0,1
ENSG00000250687,0,0,0,0,0,0,0,0,0
ENSG00000291221,0,0,0,0,0,0,0,0,0
ENSG00000113070,248,653,226,597,350,387,460,977,709
ENSG00000249073,0,0,0,0,0,0,0,0,0
ENSG00000113583,2542,2390,2978,2059,2032,1622,896,1462,1770
ENSG00000213585,6677,5849,4824,5105,4158,4233,4117,6248,4769
ENSG00000271737,29,88,50,81,41,85,58,96,72
ENSG00000271128,0,0,0,0,0,0,0,0,0
ENSG00000081059,624,209,159,332,259,223,158,129,220
ENSG00000232633,20,15,7,0,6,12,12,17,17
ENSG00000212122,12,8,0,0,4,16,8,12,22
ENSG00000251741,0,0,0,0,0,0,0,0,0
ENSG00000047188,1029,1194,625,656,692,559,353,882,1105
ENSG00000171444,2003,1675,951,959,1120,1103,266,511,878
ENSG00000288763,4,0,0,0,0,0,0,0,1
ENSG00000251553,0,0,0,0,0,0,0,0,0
ENSG00000174136,940,11368,1361,4489,2401,3486,3140,7116,6436
ENSG00000246763,33,406,38,171,95,101,57,200,208
ENSG00000279232,669,8219,870,3412,1680,2567,2357,5122,4756
ENSG00000250162,0,0,0,0,0,0,0,0,0
ENSG00000153922,1341,938,556,664,787,664,281,631,733
ENSG00000222610,0,0,0,0,0,0,0,0,0
